,offensiveness_score,old_score_perspective,new_score_perspective,bert_cos_similarity
509,-0.229,0.02343543,0.012566062,0.9407460689544678
510,-0.208,0.034984488,0.02048268,0.8996948599815369
511,0.213,0.102626406,0.04240986,0.8484628796577454
512,-0.106,0.23198941,0.039226998,0.8681676983833313
513,-0.021,0.08953904,0.04166769,0.9179079532623292
514,-0.298,0.10089093,0.050326355,0.798072099685669
515,-0.083,0.07371122,0.039226998,0.932854413986206
516,0.062,0.25462922,0.011246625,0.8459797501564026
517,0.0,0.20056234,0.07291982,0.8804425597190857
518,-0.277,0.032156147,0.059974585,0.778624951839447
519,0.022,0.040430736,0.046120718,0.8544478416442871
520,0.0,0.18364124,0.10566349,0.919062614440918
521,0.042,0.14082454,0.09655223,0.809381902217865
522,-0.188,0.011874928,0.012754552,0.8046916127204895
523,0.319,0.2854937,0.044388983,0.905622661113739
524,-0.354,0.051563308,0.044388983,0.9045301675796508
525,0.208,0.09611836,0.038048524,0.916066586971283
526,0.167,0.11057663,0.035220183,0.8103049993515015
527,0.146,0.11098998,0.04290464,0.7979608178138733
528,-0.128,0.0201057,0.010492661,0.9517766237258912
529,-0.208,0.014765122,0.015581916,0.8884212970733643
530,-0.125,0.045625936,0.025556687,0.8778141736984253
531,-0.271,0.02968135,0.018723432,0.9601331949234008
532,-0.042,0.06896287,0.024849601,0.9326611757278442
533,-0.25,0.11119666,0.049584184,0.8964996337890625
534,-0.085,0.015833238,0.021667719,0.9043867588043212
535,0.042,0.055768944,0.025556687,0.8610398173332214
536,-0.312,0.03192045,0.83334327,0.5568541288375854
537,-0.043,0.015519086,0.010806813,0.930298149585724
538,0.391,0.16678599,0.11181668,0.9406507015228271
539,0.333,0.23812068,0.056758508,0.8075952529907227
540,-0.083,0.4394682,0.063423134,0.8095712065696716
541,0.125,0.78207105,0.040183347,0.8474102020263672
542,-0.128,0.1537979,0.014513801,0.7507187724113464
543,0.042,0.1537979,0.077668175,0.9024774432182312
544,-0.375,0.083999306,0.031331215,0.779106616973877
545,0.021,0.0414203,0.025556687,0.8591288924217224
546,0.191,0.45090583,0.30854854,0.8969534635543823
547,0.104,0.26859093,0.19124292,0.9182458519935608
548,0.0,0.077668175,0.036870047,0.8287509679794312
549,-0.106,0.17631748,0.056758508,0.6925453543663025
550,-0.604,0.021432023,0.013634177,0.8042774200439453
551,-0.25,0.19694418,0.1013248,0.8855171799659729
552,-0.229,0.22043827,0.20973456,0.803453803062439
553,0.167,0.036162965,0.018723432,0.8786040544509888
554,0.667,0.85850734,0.112540044,0.6877679228782654
555,0.0,0.3367073,0.11652588,0.8929827213287354
556,-0.021,0.3389984,0.17805049,0.893334150314331
557,-0.375,0.015644746,0.010492661,0.8900489211082458
558,-0.125,0.02249265,0.013571346,0.8932997584342957
559,0.125,0.30993456,0.25462922,0.8897322416305542
560,-0.234,0.056263726,0.010304171,0.8909935355186462
561,0.104,0.062236045,0.03875561,0.9539002776145936
562,0.375,0.4394682,0.06817148,0.9085826277732848
563,0.229,0.165053,0.119997114,0.9723464250564576
564,-0.021,0.13908891,0.059232414,0.8513575196266174
565,-0.021,0.04711028,0.03828422,0.9022762179374696
566,-0.261,0.023317585,0.015896067,0.9160240292549132
567,0.146,0.01834645,0.01859777,0.892453670501709
568,0.396,0.3977292,0.19504376,0.9071495532989502
569,-0.354,0.06421452,0.041172907,0.8832574486732483
570,0.25,0.042657252,0.032627538,0.9111869931221008
571,-0.062,0.1460314,0.09394901,0.901223361492157
572,-0.125,0.026499467,0.036870047,0.9366967678070068
573,0.333,0.09308127,0.019351736,0.8468937277793884
574,-0.191,0.036162965,0.01633588,0.8998979926109314
575,0.062,0.19409354,0.0969861,0.8787038326263428
576,0.438,0.47473195,0.10826672,0.9242136478424072
577,0.0,0.049831573,0.015016444,0.8334888815879822
578,-0.479,0.013068704,0.012503231,0.942322850227356
579,0.271,0.032391842,0.032156147,0.8500685691833496
580,-0.625,0.036634352,0.011686437,0.7742827534675598
581,-0.326,0.010555492,0.010304171,0.7842018604278564
582,-0.213,0.036162965,0.025556687,0.9386376142501832
583,0.667,0.76197964,0.021785567,0.9364593029022216
584,0.043,0.24603334,0.017843807,0.8282076120376587
585,0.043,0.54823303,0.021667719,0.9419670104980468
586,-0.021,0.055026773,0.03545588,0.8912351727485657
587,0.234,0.3389984,0.11181668,0.864413857460022
588,-0.468,0.020842785,0.020607091,0.8988294005393982
589,0.043,0.28548008,0.17458448,0.8930925130844116
590,-0.188,0.3250515,0.023199737,0.9057146310806274
591,-0.125,0.030270588,0.044883765,0.8842300176620483
592,-0.587,0.0438942,0.03969839,0.9418215751647948
593,0.333,0.4269174,0.083999306,0.861932635307312
594,0.208,0.27236435,0.021549871,0.9115778207778932
595,0.0,0.25462922,0.15822013,0.8034495115280151
596,0.833,0.62702215,0.2786282,0.8529334664344788
597,0.146,0.19219314,0.11378009,0.9150286912918092
598,0.125,0.31825066,0.18649188,0.8501437306404114
599,0.104,0.3057765,0.19314334,0.8559595942497253
600,-0.25,0.1587729,0.034984488,0.7493869066238403
601,-0.277,0.030034892,0.013508516,0.7749224901199341
602,-0.229,0.015581916,0.012063419,0.9014495015144348
603,0.125,0.25462922,0.1269396,0.7597754001617432
604,0.191,0.4014846,0.28312725,0.7880329489707947
605,0.426,0.4269174,0.20126031,0.8475061655044556
606,0.125,0.3245134,0.295883,0.83417147397995
607,-0.167,0.11367676,0.034513097,0.9482213258743286
608,0.208,0.37073207,0.016210219,0.832008421421051
609,0.312,0.42349213,0.22177623,0.9321324229240416
610,0.0,0.033806015,0.02048268,0.9029099345207214
611,-0.229,0.040430736,0.04290464,0.9115247130393982
612,-0.479,0.023671126,0.016587202,0.7330976724624634
613,0.292,0.51980776,0.044883765,0.6856856346130371
614,0.521,0.36867723,0.04760506,0.8415009379386902
615,-0.022,0.09394901,0.049831573,0.9618624448776244
616,0.062,0.32128486,0.1269396,0.9414367079734802
617,0.043,0.112953395,0.05750068,0.943483591079712
618,0.25,0.6491204,0.09525062,0.834990918636322
619,-0.106,0.3625127,0.08083374,0.7845858335494995
620,0.489,0.33421695,0.17198499,0.844089150428772
621,0.146,0.37458646,0.22177623,0.8085907697677612
622,-0.792,0.008796243,0.011497946,0.9107773900032043
623,0.083,0.22043827,0.18554166,0.927541434764862
624,-0.149,0.3625127,0.017215505,0.7220520973205566
625,0.104,0.3722269,0.25462922,0.8758596181869507
626,-0.062,0.23812068,0.1798404,0.910364866256714
627,0.292,0.584095,0.05230548,0.6748062372207642
628,0.417,0.54823303,0.11109332,0.7823127508163452
629,-0.021,0.36095104,0.16043124,0.862540602684021
630,0.625,0.71760553,0.17111848,0.8377940654754639
631,0.062,0.37458646,0.028974265,0.9388819336891174
632,0.146,0.47772613,0.008859074,0.508561372756958
633,-0.312,0.011812098,0.20335422,0.5889339447021484
634,-0.188,0.08716487,0.05304765,0.9424439668655396
635,0.458,0.5532103,0.21107252,0.965816617012024
636,-0.375,0.030977672,0.022728346,0.9469457268714904
637,-0.188,0.2854869,0.025792383,0.9276241064071656
638,-0.146,0.022021262,0.017843807,0.948623538017273
639,-0.354,0.046368107,0.02638162,0.8779839277267456
640,-0.167,0.03357032,0.037577134,0.972790539264679
641,-0.188,0.15656179,0.03357032,0.9528966546058656
642,-0.104,0.02826718,0.067380086,0.851527750492096
643,-0.479,0.022139108,0.010304171,0.9340392351150512
644,-0.208,0.032391842,0.029917045,0.9248147010803224
645,0.042,0.10956833,0.016210219,0.910673975944519
646,-0.312,0.02343543,0.012880214,0.9105875492095948
647,-0.083,0.04216247,0.031684756,0.8552536964416504
648,0.125,0.5566829,0.018974753,0.7951616644859314
649,0.0,0.049336795,0.032627538,0.9404338598251344
650,-0.17,0.019728716,0.018723432,0.7494943141937256
651,-0.277,0.10696511,0.015519086,0.9088166356086732
652,0.125,0.37073207,0.09394901,0.8901948928833008
653,-0.25,0.030034892,0.03545588,0.887546181678772
654,0.417,0.34328604,0.009173225,0.7933728694915771
655,0.167,0.76197964,0.049089402,0.8491300344467163
656,-0.479,0.007288316,0.0109324735,0.8940866589546204
657,-0.062,0.059974585,0.06421452,0.9138038754463196
658,0.292,0.743089,0.045625936,0.8627818822860718
659,0.188,0.47119883,0.03062413,0.9030472040176392
660,-0.104,0.015958898,0.017089844,0.8976745009422302
661,0.625,0.8299589,0.050326355,0.8858362436294556
662,-0.458,0.0131943645,0.014702292,0.928969383239746
663,-0.271,0.024142517,0.029563503,0.8353660702705383
664,0.042,0.04711028,0.009236055,0.9358013868331908
665,0.021,0.15932569,0.019854378,0.833014726638794
666,-0.271,0.028620722,0.025674535,0.9710803031921388
667,-0.312,0.4269174,0.03639866,0.9293343424797058
668,-0.458,0.022139108,0.019100413,0.8928635120391846
669,-0.208,0.040430736,0.027913637,0.92489892244339
670,-0.152,0.043646812,0.02968135,0.8276427984237671
671,-0.167,0.019728716,0.01419965,0.9031818509101868
672,-0.021,0.11202335,0.032391842,0.929285764694214
673,-0.277,0.011246625,0.010806813,0.9371286630630492
674,-0.417,0.018974753,0.016838523,0.9702844023704528
675,-0.042,0.1883923,0.14950264,0.8701816201210022
676,-0.042,0.10089093,0.015519086,0.9360804557800292
677,-0.348,0.051068526,0.017466826,0.8183937668800354
678,0.438,0.53579444,0.01859777,0.8555951714515686
679,-0.354,0.015204934,0.0126288915,0.8596670627593994
680,-0.042,0.11140333,0.03781283,0.9397014379501344
681,-0.333,0.012880214,0.009298885,0.9427942633628844
682,-0.021,0.045625936,0.054284602,0.9586479067802428
683,-0.062,0.45751464,0.017843807,0.9625183343887328
684,0.0,0.030741978,0.022728346,0.9401549100875854
685,-0.062,0.17718399,0.018723432,0.9048992991447448
686,0.0,0.012691722,0.013257195,0.911090850830078
687,-0.021,0.13561769,0.10566349,0.8856513500213623
688,0.062,0.26293078,0.08320791,0.9211683869361876
689,-0.146,0.21508642,0.058737632,0.9312069416046144
690,-0.312,0.01834645,0.019477395,0.827427864074707
691,-0.522,0.013697007,0.015267765,0.5132960677146912
692,0.083,0.39021665,0.06896287,0.8836828470230103
693,0.25,0.0414203,0.053295042,0.8937631845474243
694,0.13,0.02779579,0.026617315,0.920138955116272
695,0.021,0.015833238,0.049336795,0.9501639008522034
696,0.146,0.20149297,0.0466155,0.9319115281105042
697,0.312,0.51980776,0.3048984,0.8730432391166687
698,-0.17,0.09394901,0.02402467,0.840445339679718
699,-0.064,0.069754265,0.02072494,0.9083295464515686
700,0.149,0.04315203,0.040925518,0.9173465967178344
701,0.13,0.30716252,0.22579013,0.9418878555297852
702,-0.188,0.11161,0.0143253105,0.8824356198310852
703,-0.083,0.09785384,0.049089402,0.9113351106643676
704,-0.042,0.044388983,0.024260364,0.9397521018981934
705,-0.065,0.22846605,0.019603057,0.5861690640449524
706,0.021,0.11202335,0.075294,0.8670140504837036
707,0.0,0.023317585,0.051563308,0.924846649169922
708,-0.125,0.22445217,0.01633588,0.6732001900672913
709,-0.062,0.45090583,0.019226074,0.914034068584442
710,0.021,0.09351514,0.049089402,0.9667755365371704
711,0.146,0.22579013,0.1537979,0.926859736442566
712,-0.042,0.112643376,0.032627538,0.9491982460021972
713,0.146,0.22311419,0.01822079,0.8308019042015076
714,0.167,0.21642438,0.054779384,0.8739990592002869
715,0.043,0.027677942,0.079250954,0.949161410331726
716,-0.417,0.23523538,0.007822373,0.7342696189880371
717,0.167,0.22043827,0.062236045,0.9264978170394896
718,0.104,0.056016337,0.01822079,0.8691037893295288
719,-0.042,0.05799546,0.036634352,0.938060462474823
720,0.152,0.038991302,0.03875561,0.8437354564666748
721,0.146,0.26859093,0.046120718,0.9209710359573364
722,0.021,0.16158698,0.033334624,0.8929601907730103
723,-0.378,0.36867723,0.02779579,0.7252761125564575
724,-0.083,0.027324399,0.024967449,0.9423519968986512
725,-0.438,0.05205809,0.022139108,0.8813480138778687
726,-0.229,0.030270588,0.02048268,0.9518817663192748
727,-0.396,0.027913637,0.024378212,0.9294220209121704
728,-0.319,0.049089402,0.038991302,0.9451448321342468
729,0.083,0.56269526,0.04760506,0.8561579585075378
730,-0.208,0.20219094,0.011435116,0.8485215902328491
731,-0.125,0.06263174,0.021785567,0.8782074451446533
732,-0.5,0.102626406,0.036634352,0.9190510511398317
733,-0.083,0.07291982,0.022846194,0.9289030432701112
734,-0.021,0.27975297,0.014890783,0.7106465697288513
735,-0.312,0.07291982,0.06896287,0.8228662014007568
736,-0.208,0.15987846,0.19314334,0.8246004581451416
737,-0.375,0.10783285,0.03357032,0.8290588855743408
738,-0.66,0.022256956,0.017969469,0.8152771592140198
739,0.229,0.4269174,0.054779384,0.9180164337158204
740,-0.25,0.046368107,0.030859824,0.912743091583252
741,-0.25,0.15269235,0.024378212,0.8703379034996033
742,0.375,0.36043653,0.062236045,0.7948764562606812
743,-0.521,0.09655223,0.034277402,0.854926586151123
744,0.083,0.51980776,0.056263726,0.8914979100227356
745,-0.354,0.38601747,0.03639866,0.9547008275985718
746,-0.146,0.31963667,0.11088664,0.76170414686203
747,-0.542,0.0926474,0.0438942,0.848689615726471
748,-0.312,0.07687678,0.046368107,0.6821953058242798
749,-0.128,0.47119883,0.05280026,0.9205448031425476
750,-0.521,0.026145924,0.026617315,0.7551230192184448
751,-0.167,0.029799197,0.025203144,0.930185079574585
752,-0.271,0.14429577,0.017466826,0.8843495845794678
753,-0.574,0.15600902,0.10089093,0.7078448534011841
754,-0.021,0.15103401,0.09438288,0.912181556224823
755,0.438,0.60254884,0.049336795,0.9110918045043944
756,-0.292,0.036870047,0.028031485,0.8023419976234436
757,0.021,0.3389984,0.022846194,0.7146204710006714
758,0.167,0.50503236,0.03357032,0.955524742603302
759,0.0,0.07291982,0.034277402,0.9324933290481568
760,-0.298,0.17545098,0.034277402,0.7850933074951172
761,-0.688,0.04315203,0.030977672,0.7330281734466553
762,0.354,0.5885171,0.046368107,0.8650252819061279
763,-0.375,0.13041082,0.028974265,0.855095386505127
764,0.062,0.45703048,0.10913446,0.8667863607406616
765,0.604,0.681338,0.036870047,0.9085482358932496
766,0.681,0.4269174,0.012126249,0.7751976251602173
767,-0.208,0.08241652,0.2553839,0.9021418690681458
768,-0.333,0.041172907,0.06500591,0.9443236589431764
769,0.083,0.25084448,0.32182294,0.8816133141517639
770,0.083,0.22846605,0.11129999,0.9297791719436646
771,-0.021,0.29771072,0.02308189,0.8025487661361694
772,0.104,0.23523538,0.0665887,0.8823164105415344
773,0.298,0.11119666,0.09872158,0.8691142201423645
774,-0.042,0.03875561,0.051068526,0.8960471153259277
775,0.125,0.16765249,0.13908891,0.9880979657173156
776,-0.146,0.049831573,0.054284602,0.8572404980659485
777,0.277,0.45921504,0.47119883,0.9427199363708496
778,-0.333,0.048099842,0.02308189,0.8565576672554016
779,-0.25,0.012691722,0.008356431,0.5958379507064819
780,0.111,0.12867521,0.06065326,0.972423493862152
781,-0.104,0.029445656,0.035220183,0.8545060157775879
782,-0.167,0.026499467,0.02107848,0.8990962505340576
783,0.085,0.61223894,0.07291982,0.8065391778945923
784,-0.521,0.021785567,0.013634177,0.5384147763252258
785,-0.128,0.15158679,0.027088705,0.7897648215293884
786,-0.208,0.09785384,0.02072494,0.6858643293380737
787,0.208,0.743089,0.36043653,0.8513484597206116
788,0.312,0.37458646,0.33421695,0.9100268483161926
789,0.396,0.37751234,0.33504707,0.8895012140274048
790,-0.104,0.056263726,0.032863233,0.8712724447250366
791,-0.438,0.15213956,0.030034892,0.7022417783737183
792,0.542,0.4269174,0.2312681,0.8992043733596802
793,-0.625,0.037105743,0.017089844,0.7021422386169434
794,0.042,0.17718399,0.34757367,0.8483051061630249
795,0.354,0.5024724,0.2786282,0.8356314897537231
796,-0.438,0.054284602,0.026263772,0.7773579955101013
797,0.064,0.29405528,0.030859824,0.7787274718284607
798,0.0,0.15158679,0.1537979,0.9302240014076232
799,0.25,0.24442963,0.11150667,0.8257620334625244
800,0.826,0.6852916,0.39021665,0.8637459874153137
801,0.458,0.51869136,0.17891699,0.8694917559623718
802,0.104,0.17718399,0.09568449,0.9117068648338318
803,-0.625,0.013257195,-1.0,0.8147481083869934
804,-0.062,0.37751234,0.25462922,0.937046766281128
805,0.167,0.2359567,0.14950264,0.8468625545501709
806,0.13,0.18269104,0.10045706,0.8168060779571533
807,0.125,0.46186632,0.16158698,0.84098881483078
808,-0.021,0.15213956,0.04711028,0.8917319774627686
809,0.292,0.45703048,0.053295042,0.8967167735099792
810,0.0,0.075294,0.03309893,0.8690219521522522
811,0.174,0.56269526,0.012817383,0.8796951174736023
812,-0.167,0.19694418,0.040925518,0.8884117007255554
813,-0.229,0.06817148,0.043399423,0.9218534231185912
814,-0.312,0.030977672,0.022139108,0.851750910282135
815,0.0,0.50789946,0.020607091,0.902773141860962
816,-0.085,0.031684756,0.018723432,0.9373179078102112
817,0.174,0.10566349,0.033334624,0.9228580594062804
818,-0.146,0.017466826,0.021903414,0.8549642562866211
819,-0.125,0.043646812,0.033806015,0.941455602645874
820,-0.128,0.1269396,0.036870047,0.925298511981964
821,-0.458,0.02072494,0.01834645,0.958946943283081
822,-0.283,0.028974265,0.026499467,0.9229369759559632
823,0.146,0.06104896,0.026145924,0.9209715723991394
824,-0.333,0.014576632,0.015016444,0.9172998070716858
825,0.167,0.5532103,0.00804228,0.7704533338546753
826,0.208,0.509388,0.17891699,0.8583851456642151
827,0.304,0.63782936,0.0103670005,0.8240583539009094
828,-0.479,0.010115679,0.005340576,0.8862048387527466
829,-0.375,0.029563503,0.01438814,0.8272867798805237
830,-0.213,0.019603057,0.015707577,0.8896998167037964
831,-0.042,0.17458448,0.054531995,0.8377770781517029
832,-0.292,0.01419965,0.010743983,0.8884813785552979
833,0.0,0.020231359,0.0065971822,0.9075686931610109
834,-0.354,0.015016444,0.0075710523,0.8759704828262329
835,-0.083,0.016210219,0.01633588,0.9188432097434998
836,-0.292,0.038048524,0.013508516,0.7539889812469482
837,0.083,0.06500591,0.009613037,0.7257496118545532
838,0.062,0.11140333,0.02035702,0.8995927572250366
839,-0.021,0.036634352,0.011874928,0.8178984522819519
840,-0.167,0.15048122,0.043399423,0.7934777140617371
841,0.375,0.123468354,0.07371122,0.92991304397583
842,-0.5,0.02072494,0.0131943645,0.7803786993026733
843,-0.25,0.18364124,0.050326355,0.7609118819236755
844,-0.319,0.075294,0.012817383,0.8974228501319885
845,-0.362,0.0143253105,0.01024134,0.7774012088775635
846,0.087,0.037577134,0.031449065,0.8557990789413452
847,-0.167,0.036634352,0.009927189,0.7881107330322266
848,-0.083,0.037105743,0.027206551,0.9224047660827636
849,-0.438,0.019854378,0.009236055,0.8698752522468567
850,-0.104,0.1460314,0.011686437,0.769233763217926
851,0.25,0.2540519,0.11739369,0.9299352169036864
